sentence,label
"The worst nightmare for people of Paris, Europe and World in general. Devastated by this monstrous act. I hope death to the fucking culprits. Die to hell",3
The world before white people. 1 word 8 letters. PEACEFUL,3
"The Problem with Islam is that they think they have the right to tell other Human beings what to do or how to be a good Person. What is right and what is wrong. If for example 2 Men love each other, they hurt nobody but you think your God told you to stop them. Who are you to interfere in other ppls Life? Non of your Business! If you think they will Burn for that, then let it be at that. But no, you think you have to stop them bc your God told you. Thats the thing!",3
The older Hispanic woman shouldn't have been on this episode. Her view on everything was so shallow and 'ass-kissy'. The story about her brother in law being killed by an illegal alien Im truly sorry for their lost and I hate to sound insensitive but ANYBODY could've killed him. INCLUDING A LEGAL CITIZEN OF THE UNITED STATES THEYRE ARE TWISTED PEOPLE EVERYWHERE don't pull the illegal alien card on violence bc that's an everyday part of life in the US with or WITHOUT people coming here illegally,3
"The male gene is stronger, as it should be of course. Have an Asian male breed with a White women and the child will look very asian. Reverse it and the child will look mush more whiter",3
the fat bitches are annoying as hell,3
The best we thing we can do is Sterilize these women and try to save the children.,3
That whore has better eyelashes than any other women,3
that punch turned that immigrants jaw direction to nigeria,3
Syria has a religion problem.,3
Slow death to people like you,3
"seriously, any arab or turks i've ever met had something to do with crime, either he or someone of his family.",3
Put a woman to abuse that fat woman and don’t put a kind guy,3
Perfect place for Lana- China and Myanmar. No trouble there. They know how to handle those pigs.,3
Pale cancer! Back to your west pacific ocean,3
ONLY LEGAL IMMIGRANTS... Like the hero officer Singh murdered in the line of duty. NO TO ILLEGAL ALIENS THEY DO NOT BELONG HERE. Deport today,3
"""On todays episode of """"Guess That Gender""""""",3
"Oh GOD YES!!!! Feel the shrapnel pierce through your skin, let the fire consume your flesh and lay lifeless on the unforgiving sand that seeps into your wounds. Your screams is what gives Murcia the fuck yeah in the most patriotic songs on earth. BURN IN HELL YOU GOATS !!!",3
Most Americans are nazis or kkk members so they elected Trump.,3
"Magnificient. Contrary to what the media reports, I have hope for the people of Europe to expel these leeches.",3
LMAO while watching this church burn,3
Killing me to see gays treated like that. I think lesbians are being more privileged by people,3
Just a little work on the eyebrows and you could be a waitress by day and an annoying freeloader at some dudes house at night.,3
It's so sick and sad that young people will think of the concept of clout like rap niggers invented it because they aren't even properly taught about the english language anymore.,3
Is that your nose or is that Thor's Hammer?,3
"In my dream I wished you have died! Don't call yourself man, while talking like queen.",3
Ill vote for you if you forbid people that cannot hear to have driver licences. They are clearly threads,3
If only there was a way to get children without having to get women pregnant we had them all ready killed,3
Idiots as always. Religion is the most stupid thing you humans invented.,3
I would beat the shit out of every Russian,3
I notice that the LGBT cancer is starting to slowly affect SA countries like Japan.,3
"I hate being a man, wish I was a lady and no man on earth existed",3
I guess God is white....,3
I didn't know future gay gym teachers had to take AIDS tests.,3
"I can' stand feminist. I like men being manly and I like being treated like a lady. Dear men, if a woman asks for your help, ask if they are feminist. If they say yes, then remind them they can do everything without men and don' help them.",3
"Humans with third leg I hope to distinct soon, with much love",3
How is it to have a kid acting like a sloth or like a pug dog? Isn’t it hard? In your place I’d put it in a dedicated institute for problematics and pay a visit each year at max,3
How can Europe allow millions of rapists animals to go there ?,3
How can anyone be converted forcebly? What profits Christianity. May be Hindu groups are jealous of Christians up coming. They want Christians to be Hindu goons. Who is that tied saffron on forehead. Is he gaurdian of Hinduism like Shankar Acharya or Vivekananda?,3
HOPE THEY KNOCK HER ASS TO THE GROUND AND RIP HER DRESS OFF AND SHAME HER....NOW THATS A POWERFUL IMAGE.,3
Hello I'm calling from tech support *with Indian accent*,3
Go bleach yourself black pussy doll and then come talk to me,3
"Generally speaking, most women are lazy and worthless not all, but most.",3
fucking slut deserved it,3
Fuck a freaking church brought together people. Well that’s power no matter fact,3
France let them refugees in and this what happened fucking animals,3
"""Every female-dominated job: low skil, minimal education required, not much physical exertion, indoors, tightly controlled hours.""",3
Easter is the most silly holiday ever existed. It must be stopped. Shame shame shame,3
Do the world a favor and pour some bleach into that glass,3
Disgusting sick queer kill yourself,3
Disability centres all around the world. That’s were our money goes. Let’s take em down,3
Come and kill my wife,3
Catholicism is the beast that comes out of daniels dream interpretation.,3
"By calling period, a natural procedure, as an excuse it degrades their gender. I suppose I agree with that though they are degraded anyways",3
"Believe me, whites are superior in every way to nips and Western countries are prosperous specifically because of those racial differences.",3
"Anti-LGBT people ,How sad and ignorant...I cant believe it..How how ??? can they not see how STUPID they are?????",3
